member,chamber,ticker,type,transaction_date,filing_date,amount,party,signed,q
Rob Bresnahan,House,TTWO,P,2025-02-10,2025-03-07,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TTD,S,2025-02-10,2025-03-07,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,BABA,P,2025-02-21,2025-03-10,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ALAB,S,2025-02-18,2025-03-10,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,INTC,P,2025-02-20,2025-03-10,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,INTC,P,2025-02-14,2025-03-10,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,META,S,2025-02-20,2025-03-10,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ORCL,S,2025-02-14,2025-03-10,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,RDDT,P,2025-02-14,2025-03-10,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,HOOD,S,2025-02-20,2025-03-10,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,AOS,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ABBV,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ADBE,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ABNB,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ARE,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,BABA,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,BABA,P,2025-03-03,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,BABA,S,2025-03-04,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,ALGN,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,APP,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,APP,S,2025-02-26,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ACGL,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ALAB,S,2025-02-27,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,AVY,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,BIIB,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TECH,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,CPB,P,2025-02-25,2025-03-27,32500.5,R,32500.5,2025Q1
Rob Bresnahan,House,CAT,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,CMCSA,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,CAG,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,COP,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,CRDO,S,2025-03-06,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,CRDO,S,2025-03-04,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,CVS,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,DHI,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,DHR,S,2025-02-25,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,SRE,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,DE,P,2025-02-25,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,DXCM,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,DG,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ETN,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,EMR,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,EOG,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,EXR,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,XOM,S,2025-02-25,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,FSLR,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,F,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,FCX,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,GEHC,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,HAL,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,HCA,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,HUM,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,IDXX,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,IR,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,INTC,P,2025-03-03,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,INTC,P,2025-02-26,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,INTU,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,INTU,P,2025-03-07,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,IQV,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,LH,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,LIN,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,LMT,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,LULU,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,MDT,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,MRK,S,2025-02-25,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,META,P,2025-03-04,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,MSFT,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,MRNA,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,MDLZ,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,NDSN,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,NVDA,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,NVDA,S,2025-03-03,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,NVDA,P,2025-02-26,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,OXY,P,2025-02-25,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,ODFL,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ON,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ORCL,S,2025-02-27,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,PLTR,S,2025-02-26,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,PLTR,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,PLTR,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,PFE,S,2025-02-25,2025-03-27,32500.5,R,-32500.5,2025Q1
Rob Bresnahan,House,PWR,P,2025-02-25,2025-03-27,32500.5,R,32500.5,2025Q1
Rob Bresnahan,House,REGN,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,RVTY,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ROK,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,SLB,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,SE,P,2025-03-05,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,SNOW,P,2025-03-03,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,SNOW,P,2025-02-26,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,SMCI,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TSM,S,2025-03-03,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,TTWO,P,2025-03-03,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TFX,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,TSLA,S,2025-03-06,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,TSLA,S,2025-02-27,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,TXT,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,AES,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,CI,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,HSY,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,KHC,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TTD,P,2025-02-26,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TMO,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,TWLO,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TWLO,P,2025-03-04,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,UBER,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,UPS,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,URI,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,UNH,S,2025-02-25,2025-03-27,,R,,2025Q1
Rob Bresnahan,House,VTRS,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,GWW,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,WAT,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,WST,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,WY,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ZTS,S,2025-02-25,2025-03-27,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,ZM,P,2025-02-25,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ZM,P,2025-03-04,2025-03-27,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,AVGO,S,2025-03-11,2025-04-09,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,CDNS,P,2025-03-17,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,INTC,P,2025-03-13,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,IBM,P,2025-03-11,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,IBM,P,2025-03-10,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,MELI,P,2025-03-10,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,NU,P,2025-03-10,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ORCL,S,2025-03-11,2025-04-09,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,RDDT,S,2025-03-11,2025-04-09,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,HOOD,S,2025-03-11,2025-04-09,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,SBAC,P,2025-03-11,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,SE,P,2025-03-11,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,NOW,P,2025-03-13,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TXN,P,2025-03-10,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,UBER,P,2025-03-10,2025-04-09,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,AMZN,S,2025-04-03,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,NET,S,2025-04-04,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,IBM,P,2025-03-26,2025-04-22,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,INTU,P,2025-04-01,2025-04-22,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,META,S,2025-04-02,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MSFT,P,2025-04-03,2025-04-22,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,MNDY,P,2025-04-01,2025-04-22,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,OKTA,P,2025-04-04,2025-04-22,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,RDDT,S,2025-04-04,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,HOOD,S,2025-04-03,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,SNDK,S,2025-04-04,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,SHOP,S,2025-04-03,2025-04-22,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,TSLA,S,2025-03-31,2025-04-22,8000.5,R,-8000.5,2025Q1
Rob Bresnahan,House,TXN,P,2025-03-31,2025-04-22,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,TXN,P,2025-03-26,2025-04-22,8000.5,R,8000.5,2025Q1
Rob Bresnahan,House,ACN,S,2025-04-08,2025-04-28,,R,,2025Q2
Rob Bresnahan,House,AMD,S,2025-04-08,2025-04-28,,R,,2025Q2
Rob Bresnahan,House,A,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ABNB,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,GOOGL,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,AMCR,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,AAPL,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ANET,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,BDX,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,BBY,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,CSX,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,DE,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,DXCM,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,EIX,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LLY,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,EMR,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,EOG,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,FDX,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,GEHC,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,GNRC,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,GIS,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,HPQ,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,IDXX,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,IVZ,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,JNJ,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,KMB,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LEN,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LULU,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MA,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MKC,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MDT,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MTD,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,NSC,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,OXY,S,2025-04-08,2025-04-28,,R,,2025Q2
Rob Bresnahan,House,PG,S,2025-04-08,2025-04-28,32500.5,R,-32500.5,2025Q2
Rob Bresnahan,House,QCOM,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ROK,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,SNPS,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,TGT,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,TXN,S,2025-04-08,2025-04-28,,R,,2025Q2
Rob Bresnahan,House,HSY,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,KHC,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,TMO,S,2025-04-08,2025-04-28,,R,,2025Q2
Rob Bresnahan,House,VLO,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ZBRA,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ZTS,S,2025-04-08,2025-04-28,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ABBV,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ADBE,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,ALGN,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,AMZN,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,AEE,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,AMT,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,AMGN,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,APH,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,ADI,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,AMAT,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ADM,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,AVY,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,BAC,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,BIIB,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,TECH,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,BR,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,CAH,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,CAT,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,CDW,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,CNC,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,CRL,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,CHTR,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,CVX,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,NET,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,CME,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,CMCSA,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,CAG,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,COP,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,STZ,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,GLW,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,DHI,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,DHR,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,DRI,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,SRE,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,DELL,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,DAL,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,DVN,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,FANG,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,DASH,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,DOV,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,EW,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,EA,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,EQT,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,EFX,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,XOM,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,FSLR,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,F,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,FTV,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,GD,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,GM,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,GDDY,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,HSIC,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,HON,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,HBAN,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,IR,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,IQV,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,KEYS,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,KKR,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LH,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LRCX,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LIN,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,LOW,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MPC,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MRK,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,META,S,2025-04-17,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MCHP,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,MU,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MSFT,P,2025-04-08,2025-05-08,,R,,2025Q2
Rob Bresnahan,House,MSFT,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,MRNA,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,MPWR,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,MSCI,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,NEE,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,NDSN,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,NXPI,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,OKTA,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,ODFL,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,OMC,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,ORCL,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,PCAR,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,PLTR,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,PYPL,P,2025-04-08,2025-05-08,8000.5,R,8000.5,2025Q2
Rob Bresnahan,House,PTC,P,2025-04-08,2025-05-08,32500.5,R,32500.5,2025Q2
Rob Bresnahan,House,RDDT,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,REGN,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
Rob Bresnahan,House,RVTY,S,2025-04-08,2025-05-08,8000.5,R,-8000.5,2025Q2
