ticker,member_last,member_first,state,party,amount
HON,Thompson,Glenn,PA,Republican,10000
HON,Huffman,Jared,CA,Democrat,10000
HON,Hinson,Ashley,IA,Republican,10000
HON,DeLauro,Rosa,CT,Democrat,10000
HON,DeSaulnier,Mark,CA,Democrat,10000
HON,Schneider,Bradley,IL,Democrat,10000
HON,Jackson,Ronny,TX,Republican,10000
HON,Jackson,Jonathan,IL,Democrat,10000
HON,Strickland,Marilyn,WA,Democrat,10000
HON,Norcross,Donald,NJ,Democrat,10000
HON,Aguilar,Pete,CA,Democrat,10000
HON,McClellan,Jennifer,VA,Democrat,10000
HOOD,Wagner,Ann,MO,Republican,6500
HOOD,Horsford,Steven,NV,Democrat,6300
HOOD,Pettersen,Brittany,CO,Democrat,6000
HOOD,Donalds,Byron,FL,Republican,5500
HOOD,Warner,Mark,VA,Democrat,5000
HOOD,Sherman,Brad,CA,Democrat,5000
HOOD,Davidson,Warren,OH,Republican,3500
HOOD,Hagerty,Bill,TN,Republican,3000
HOOD,Flood,Mike,NE,Republican,3000
HOOD,Rose,John,TN,Republican,2800
HOOD,Kim,Young,CA,Republican,2700
HOOD,Jackson,Ronny,TX,Republican,2500
HOOD,Jackson,Jonathan,IL,Democrat,2500
HOOD,Huizenga,Bill,MI,Republican,2000
HOOD,Soto,Darren,FL,Democrat,1500
HOOD,Tillis,Thom,NC,Republican,1000
HOOD,Williams,Roger,TX,Republican,-300
HOOD,Williams,Nikema,GA,Democrat,-300
HQY,Gottheimer,Josh,NJ,Democrat,10000
HQY,Fitzpatrick,Brian,PA,Republican,7300
HQY,Panetta,Jimmy,CA,Democrat,3500
HQY,Moore,Blake,UT,Republican,3000
HQY,Schneider,Bradley,IL,Democrat,2500
HQY,Smith,Jason,MO,Republican,2000
HQY,Dingell,Debbie,MI,Democrat,1500
HQY,Feenstra,Randy,IA,Republican,1250
HQY,Kelly,Mike,PA,Republican,1000
HQY,Ruiz,Raul,CA,Democrat,1000
HQY,Costa,Jim,CA,Democrat,1000
HQY,Norcross,Donald,NJ,Democrat,1000
HQY,Neal,Richard,MA,Democrat,1000
HQY,Moolenaar,John,MI,Republican,1000
HQY,Curtis,John,UT,Republican,1000
HQY,Schweikert,David,AZ,Republican,1000
HUM,Smith,Jason,MO,Republican,10000
HUM,Scalise,Steve,LA,Republican,10000
HUM,Buchanan,Vern,FL,Republican,10000
HUM,Neal,Richard,MA,Democrat,10000
HUM,Guthrie,Brett,KY,Republican,10000
HUM,Barrasso,John,WY,Republican,10000
HUM,Johnson,Henry,GA,Democrat,10000
HUM,Johnson,Ron,WI,Republican,10000
HUM,Johnson,Mike,LA,Republican,10000
HUM,Johnson,Dusty,SD,Republican,10000
HUM,Johnson,Julie,TX,Democrat,10000
HUM,Aguilar,Pete,CA,Democrat,10000
HUM,Clark,Katherine,MA,Democrat,10000
HUM,Pallone,Frank,NJ,Democrat,10000
HUM,Wasserman Schultz,Debbie,FL,Democrat,10000
HUM,Schweikert,David,AZ,Republican,8500
HUM,Feenstra,Randy,IA,Republican,7500
HUM,Kelly,Mike,PA,Republican,7500
HUM,Curtis,John,UT,Republican,7500
HUM,Soto,Darren,FL,Democrat,7500
HUM,Sewell,Terri,AL,Democrat,7500
HUM,Moore,Blake,UT,Republican,7000
HUM,Kiggans,Jennifer,VA,Republican,7000
HUM,Horsford,Steven,NV,Democrat,7000
HUM,Lee,Susie,NV,Democrat,6500
HUM,Smith,Adrian,NE,Republican,5000
HUM,Veasey,Marc,TX,Democrat,5000
HUM,Smith,Adam,WA,Democrat,5000
HUM,Salinas,Andrea,OR,Democrat,5000
HUM,Griffith,H.,VA,Republican,5000
HUM,Ruiz,Raul,CA,Democrat,5000
HUM,Gallego,Ruben,AZ,Democrat,5000
HUM,Thompson,Bennie,MS,Democrat,5000
HUM,Thompson,Mike,CA,Democrat,5000
HUM,Thompson,Glenn,PA,Republican,5000
HUM,Frankel,Lois,FL,Democrat,5000
HUM,Scott,Rick,FL,Republican,5000
HUM,Stevens,Haley,MI,Democrat,5000
HUM,Jeffries,Hakeem,NY,Democrat,5000
HUM,Heinrich,Martin,NM,Democrat,5000
HUM,Cortez Masto,Catherine,NV,Democrat,5000
HUM,Bilirakis,Gus,FL,Republican,5000
HUM,Scott,Tim,SC,Republican,5000
HWM,Moolenaar,John,MI,Republican,2000
HWM,Sykes,Emilia,OH,Democrat,2000
HWM,Smith,Jason,MO,Republican,1500
HWM,Houlahan,Chrissy,PA,Democrat,1000
HWM,Joyce,David,OH,Republican,1000
HWM,Panetta,Jimmy,CA,Democrat,1000
IBM,Johnson,Henry,GA,Democrat,1000000
IBM,Johnson,Ron,WI,Republican,1000000
IBM,Johnson,Mike,LA,Republican,1000000
IBM,Johnson,Dusty,SD,Republican,1000000
IBM,Johnson,Julie,TX,Democrat,1000000
IBM,Justice,Jim,WV,Republican,656148
ICE,Bishop,Sanford,GA,Democrat,7500
ICE,Cleaver,Emanuel,MO,Democrat,7500
ICE,Huizenga,Bill,MI,Republican,6500
ICE,Scott,Austin,GA,Republican,5500
ICE,Bean,Aaron,FL,Republican,5000
ICE,Sherman,Brad,CA,Democrat,5000
ICE,Hagerty,Bill,TN,Republican,5000
ICE,Wagner,Ann,MO,Republican,3500
ICE,Meeks,Gregory,NY,Democrat,3500
ICE,Johnson,Henry,GA,Democrat,2500
ICE,Johnson,Ron,WI,Republican,2500
ICE,Johnson,Mike,LA,Republican,2500
ICE,Johnson,Dusty,SD,Republican,2500
ICE,Johnson,Julie,TX,Democrat,2500
ICE,Tuberville,Tommy,AL,Republican,2500
ICE,Houchin,Erin,IN,Republican,2500
ICE,Brown,Shontel,OH,Democrat,2500
ICE,Warner,Mark,VA,Democrat,2500
ICE,Kim,Young,CA,Republican,2500
ICE,Bost,Mike,IL,Republican,2500
ICE,Tillis,Thom,NC,Republican,2500
ICE,Foster,Bill,IL,Democrat,2500
ICE,Scott,Tim,SC,Republican,2500
ICE,Ernst,Joni,IA,Republican,2000
ICE,Allen,Rick,GA,Republican,2000
ICE,Williams,Roger,TX,Republican,2000
ICE,Williams,Nikema,GA,Democrat,2000
ICE,Horsford,Steven,NV,Democrat,1500
ICE,Timmons,William,SC,Republican,1500
ICE,Green,Al,TX,Democrat,1500
ICE,Fitzgerald,Scott,WI,Republican,1000
ICE,Rouzer,David,NC,Republican,1000
ICE,Thompson,Bennie,MS,Democrat,1000
ICE,Thompson,Mike,CA,Democrat,1000
ICE,Thompson,Glenn,PA,Republican,1000
ICE,Pettersen,Brittany,CO,Democrat,1000
IFF,Johnson,Henry,GA,Democrat,1000000
IFF,Johnson,Ron,WI,Republican,1000000
IFF,Johnson,Mike,LA,Republican,1000000
IFF,Johnson,Dusty,SD,Republican,1000000
IFF,Johnson,Julie,TX,Democrat,1000000
IFF,Justice,Jim,WV,Republican,656148
INTC,Scalise,Steve,LA,Republican,15500
INTC,Heinrich,Martin,NM,Democrat,10000
INTC,Balderson,Troy,OH,Republican,10000
INTC,Clark,Katherine,MA,Democrat,10000
INTC,Lofgren,Zoe,CA,Democrat,10000
INTC,Stanton,Greg,AZ,Democrat,8500
INTC,Bonamici,Suzanne,OR,Democrat,8500
INTC,Jeffries,Hakeem,NY,Democrat,7500
INTC,Aguilar,Pete,CA,Democrat,6000
INTC,Cantwell,Maria,WA,Democrat,5000
INTC,Smith,Jason,MO,Republican,5000
INTC,Husted,Jon,OH,Republican,5000
INTC,Estes,Ron,KS,Republican,5000
INTC,Fitzpatrick,Brian,PA,Republican,5000
INTC,Fischer,Deb,NE,Republican,5000
INTC,Williams,Roger,TX,Republican,5000
INTC,Williams,Nikema,GA,Democrat,5000
INTC,Guthrie,Brett,KY,Republican,5000
INTC,Salinas,Andrea,OR,Democrat,5000
INTC,Fletcher,Lizzie,TX,Democrat,4000
INTC,Stevens,Haley,MI,Democrat,4000
INTC,Schneider,Bradley,IL,Democrat,4000
INTC,DelBene,Suzan,WA,Democrat,4000
INTC,Meeks,Gregory,NY,Democrat,4000
INTC,Kiley,Kevin,CA,Independent,4000
INTC,Huffman,Jared,CA,Democrat,3500
INTC,Strickland,Marilyn,WA,Democrat,3000
INTC,Panetta,Jimmy,CA,Democrat,3000
INTC,Obernolte,Jay,CA,Republican,3000
INTC,Balint,Becca,VT,Democrat,3000
INTC,Thompson,Bennie,MS,Democrat,2500
INTC,Thompson,Mike,CA,Democrat,2500
INTC,Thompson,Glenn,PA,Republican,2500
INTC,Cornyn,John,TX,Republican,2500
INTC,Johnson,Henry,GA,Democrat,2500
INTC,Johnson,Ron,WI,Republican,2500
INTC,Johnson,Mike,LA,Republican,2500
INTC,Johnson,Dusty,SD,Republican,2500
INTC,Johnson,Julie,TX,Democrat,2500
INTC,Neal,Richard,MA,Democrat,2500
INTU,Smith,Jason,MO,Republican,5000
INTU,Schweikert,David,AZ,Republican,2500
INTU,Shaheen,Jeanne,NH,Democrat,2500
INTU,Bilirakis,Gus,FL,Republican,2500
INTU,Young,Todd,IN,Republican,2500
INTU,Obernolte,Jay,CA,Republican,2500
INTU,Curtis,John,UT,Republican,2500
INTU,Heinrich,Martin,NM,Democrat,2500
INTU,Neal,Richard,MA,Democrat,2500
INTU,Thune,John,SD,Republican,2500
INTU,Smith,Adrian,NE,Republican,1500
INTU,Kelly,Mike,PA,Republican,1500
INTU,Bishop,Sanford,GA,Democrat,1000
INTU,Stevens,Haley,MI,Democrat,1000
INTU,Van Hollen,Chris,MD,Democrat,1000
INTU,Trahan,Lori,MA,Democrat,1000
INTU,Horsford,Steven,NV,Democrat,1000
INTU,Scholten,Hillary,MI,Democrat,1000
INTU,Hickenlooper,John,CO,Democrat,0
INTU,Jeffries,Hakeem,NY,Democrat,-1000
JCI,Peters,Scott,CA,Democrat,10000
JCI,Pallone,Frank,NJ,Democrat,10000
JCI,Fitzpatrick,Brian,PA,Republican,10000
JCI,Scalise,Steve,LA,Republican,10000
JCI,Guthrie,Brett,KY,Republican,10000
JCI,Watson Coleman,Bonnie,NJ,Democrat,10000
JCI,Smith,Jason,MO,Republican,8000
JCI,Clark,Katherine,MA,Democrat,7500
JCI,Sewell,Terri,AL,Democrat,7500
JCI,Obernolte,Jay,CA,Republican,7500
JCI,Kelly,Robin,IL,Democrat,7500
JCI,Schneider,Bradley,IL,Democrat,7000
JCI,Mullin,Kevin,CA,Democrat,7000
JCI,Blunt Rochester,Lisa,DE,Democrat,7000
JCI,Buchanan,Vern,FL,Republican,7000
JCI,Gottheimer,Josh,NJ,Democrat,7000
JCI,Cassidy,Bill,LA,Republican,7000
JCI,Bilirakis,Gus,FL,Republican,7000
JCI,Rutherford,John,FL,Republican,7000
JCI,Issa,Darrell,CA,Republican,6500
JCI,Fischer,Deb,NE,Republican,6500
JCI,Schweikert,David,AZ,Republican,6000
JCI,DeGette,Diana,CO,Democrat,6000
JCI,DelBene,Suzan,WA,Democrat,6000
JCI,Carter,Troy,LA,Democrat,6000
JCI,Aguilar,Pete,CA,Democrat,5500
JCI,Ruiz,Raul,CA,Democrat,5000
JCI,McConnell,Mitch,KY,Republican,5000
JCI,Kim,Young,CA,Republican,5000
JCI,Veasey,Marc,TX,Democrat,5000
JCI,Lankford,James,OK,Republican,5000
JCI,Clyburn,James,SC,Democrat,5000
JCI,Miller-Meeks,Mariannette,IA,Republican,5000
JCI,Estes,Ron,KS,Republican,5000
JCI,Johnson,Henry,GA,Democrat,5000
JCI,Johnson,Ron,WI,Republican,5000
JCI,Johnson,Mike,LA,Republican,5000
JCI,Johnson,Dusty,SD,Republican,5000
JCI,Johnson,Julie,TX,Democrat,5000
JCI,Pfluger,August,TX,Republican,4500
JCI,Bergman,Jack,MI,Republican,4500
JCI,Horsford,Steven,NV,Democrat,4500
JCI,Meeks,Gregory,NY,Democrat,4500
JCI,Moore,Blake,UT,Republican,4500
JCI,Menendez,Robert,NJ,Democrat,4500
JCI,Tillis,Thom,NC,Republican,4500
JCI,Craig,Angie,MN,Democrat,4000
JCI,Heinrich,Martin,NM,Democrat,3500
JCI,James,John,MI,Republican,3500
JNJ,Peters,Scott,CA,Democrat,10000
JNJ,Pallone,Frank,NJ,Democrat,10000
JNJ,Fitzpatrick,Brian,PA,Republican,10000
JNJ,Scalise,Steve,LA,Republican,10000
JNJ,Guthrie,Brett,KY,Republican,10000
JNJ,Watson Coleman,Bonnie,NJ,Democrat,10000
JNJ,Smith,Jason,MO,Republican,8000
JNJ,Clark,Katherine,MA,Democrat,7500
JNJ,Sewell,Terri,AL,Democrat,7500
JNJ,Obernolte,Jay,CA,Republican,7500
JNJ,Kelly,Robin,IL,Democrat,7500
JNJ,Schneider,Bradley,IL,Democrat,7000
JNJ,Mullin,Kevin,CA,Democrat,7000
JNJ,Blunt Rochester,Lisa,DE,Democrat,7000
JNJ,Buchanan,Vern,FL,Republican,7000
JNJ,Gottheimer,Josh,NJ,Democrat,7000
JNJ,Cassidy,Bill,LA,Republican,7000
JNJ,Bilirakis,Gus,FL,Republican,7000
JNJ,Rutherford,John,FL,Republican,7000
JNJ,Issa,Darrell,CA,Republican,6500
JNJ,Fischer,Deb,NE,Republican,6500
JNJ,Schweikert,David,AZ,Republican,6000
JNJ,DeGette,Diana,CO,Democrat,6000
JNJ,DelBene,Suzan,WA,Democrat,6000
JNJ,Carter,Troy,LA,Democrat,6000
JNJ,Aguilar,Pete,CA,Democrat,5500
JNJ,Ruiz,Raul,CA,Democrat,5000
JNJ,McConnell,Mitch,KY,Republican,5000
JNJ,Kim,Young,CA,Republican,5000
JNJ,Veasey,Marc,TX,Democrat,5000
JNJ,Lankford,James,OK,Republican,5000
JNJ,Clyburn,James,SC,Democrat,5000
JNJ,Miller-Meeks,Mariannette,IA,Republican,5000
JNJ,Estes,Ron,KS,Republican,5000
JNJ,Johnson,Henry,GA,Democrat,5000
JNJ,Johnson,Ron,WI,Republican,5000
JNJ,Johnson,Mike,LA,Republican,5000
JNJ,Johnson,Dusty,SD,Republican,5000
JNJ,Johnson,Julie,TX,Democrat,5000
JNJ,Pfluger,August,TX,Republican,4500
JNJ,Bergman,Jack,MI,Republican,4500
JNJ,Horsford,Steven,NV,Democrat,4500
JNJ,Meeks,Gregory,NY,Democrat,4500
JNJ,Moore,Blake,UT,Republican,4500
JNJ,Menendez,Robert,NJ,Democrat,4500
JNJ,Tillis,Thom,NC,Republican,4500
JNJ,Craig,Angie,MN,Democrat,4000
JNJ,Heinrich,Martin,NM,Democrat,3500
JNJ,James,John,MI,Republican,3500
LHX,Wittman,Robert,VA,Republican,10000
LHX,Carter,John,TX,Republican,10000
LHX,Lankford,James,OK,Republican,10000
LHX,Jeffries,Hakeem,NY,Democrat,10000
LHX,Moore,Blake,UT,Republican,10000
LHX,Morelle,Joseph,NY,Democrat,10000
LHX,Crank,Jeff,CO,Republican,10000
LHX,Johnson,Henry,GA,Democrat,10000
LHX,Johnson,Ron,WI,Republican,10000
LHX,Johnson,Mike,LA,Republican,10000
LHX,Johnson,Dusty,SD,Republican,10000
LHX,Johnson,Julie,TX,Democrat,10000
LHX,Haridopolos,Mike,FL,Republican,10000
LHX,Courtney,Joe,CT,Democrat,10000
LHX,Sewell,Terri,AL,Democrat,10000
LHX,Strong,Dale,AL,Republican,10000
LHX,Diaz-Balart,Mario,FL,Republican,10000
LHX,Calvert,Ken,CA,Republican,10000
LHX,Wasserman Schultz,Debbie,FL,Democrat,10000
LHX,Cuellar,Henry,TX,Democrat,10000
LHX,Stutzman,Marlin,IN,Republican,10000
LHX,Schumer,Charles,NY,Democrat,10000
LHX,Cantwell,Maria,WA,Democrat,10000
LHX,Bacon,Don,NE,Republican,10000
LHX,Escobar,Veronica,TX,Democrat,10000
LHX,Aderholt,Robert,AL,Republican,10000
LHX,Westerman,Bruce,AR,Republican,10000
LHX,Sherman,Brad,CA,Democrat,10000
LHX,Rogers,Mike,AL,Republican,10000
LHX,DeLauro,Rosa,CT,Democrat,10000
LHX,McCollum,Betty,MN,Democrat,10000
LHX,Smith,Adam,WA,Democrat,10000
LHX,Sessions,Pete,TX,Republican,10000
LHX,Meeks,Gregory,NY,Democrat,10000
LHX,Franklin,C.,FL,Republican,10000
LHX,Sheehy,Tim,MT,Republican,10000
LHX,Carbajal,Salud,CA,Democrat,10000
LIN,Higgins,Clay,LA,Republican,2500
LLY,Smith,Jason,MO,Republican,10000
LLY,Peters,Scott,CA,Democrat,10000
LLY,Clark,Katherine,MA,Democrat,10000
LLY,Scalise,Steve,LA,Republican,10000
LLY,Guthrie,Brett,KY,Republican,10000
LLY,Joyce,John,PA,Republican,7500
